customer_id,age,gender,province,estimated_income,tenure_months,num_products,has_checking,has_savings,has_credit_card,has_mortgage,has_personal_loan,has_investment,checking_balance,savings_balance,total_balance,transactions_per_month,avg_transaction_amount,num_deposits_3m,num_withdrawals_3m,has_direct_deposit,credit_limit,credit_utilization,overdraft_fees_12m,monthly_fees_12m,total_fees_12m,fee_waiver,complaints_12m,complaints_resolved,support_calls_12m,uses_mobile_app,uses_online_banking,mobile_logins_month,online_logins_month,paperless,credit_score,has_relationship_manager,months_since_last_product,campaigns_received_12m,campaigns_responded,churned,tenure_years,is_new_customer,is_established,is_loyal,product_diversity,products_per_tenure_year,has_lending,cross_sell_depth,log_total_balance,log_checking_balance,is_high_balance,is_low_balance,savings_ratio,balance_per_product,transaction_intensity,deposit_withdrawal_ratio,is_inactive,is_highly_active,net_transaction_flow,high_cc_utilization,low_cc_utilization,credit_to_balance,fee_burden_ratio,is_high_fee_payer,complaint_resolution_rate,service_friction,unresolved_complaints,total_digital_logins,digital_adoption,is_mobile_first,digitally_disengaged,recent_product_purchase,stale_relationship,campaign_response_rate,customer_value_score,relationship_depth,churn_risk_signals,retention_anchors,net_retention_score,province_encoded,income_encoded,gender_F,gender_M,gender_Other
CUST_004766,48,M,QC,<30K,125,3,1,1,0,0,1,0,19293.19,251029.34,270322.53,16,25.52,6,11,1,0,0.0,0,203.4,203.4,1,0,0,2,0,1,0,9,0,572.0,1,120,1,0,0,10.416666666666666,0,1,1,3,0.26277372262773724,1,2,12.507374779900127,9.867559293303033,1,0,0.9286289973684397,90107.51000000001,408.32,0.5454545454545454,0,0,-5,0,1,0.0,0.07524345085109997,1,1.0,1.5,0,9,1,0,0,0,1,0.0,6.264712433970039,12,2,6,4,8,0,False,True,False
CUST_004767,27,M,ON,50K-75K,163,4,1,1,1,0,0,1,3009.48,38789.31,41798.79,14,47.6,9,11,1,15000,0.1786,135,59.4,194.4,0,0,0,3,1,1,12,8,1,686.0,0,39,2,0,0,13.583333333333334,0,1,1,4,0.2742857142857143,0,3,10.640646594576783,8.00985481346772,0,0,0.9280007866256414,10449.6975,666.4,0.8181818181818182,0,0,-2,0,1,0.3588620627534912,0.46508523332852464,0,1.0,0.0,0,20,3,1,0,0,1,0.0,6.229693978373034,12,1,4,3,6,2,False,True,False
CUST_004768,41,F,ON,50K-75K,5,3,1,1,1,0,0,0,16173.36,359.53,16532.88,26,113.25,8,14,1,5000,0.2276,45,203.4,248.4,0,0,0,1,0,0,0,0,1,727.0,0,8,6,0,0,0.4166666666666667,1,0,0,3,2.1176470588235294,0,2,9.713166888014419,9.691182551352913,0,0,0.02174636240025936,5510.96,2944.5,0.5714285714285714,0,0,-6,0,1,0.3024276472096815,1.502460551337698,1,1.0,1.5,0,0,1,0,1,1,0,0.0,3.7764500664043257,9,3,2,-1,6,2,True,False,False
CUST_004769,60,M,QC,50K-75K,129,4,1,1,1,1,0,0,12113.53,682.04,12795.57,30,39.55,10,19,1,15000,0.1807,45,131.4,176.4,0,0,0,2,1,1,16,5,1,744.0,0,35,4,0,0,10.75,0,1,1,4,0.3404255319148936,1,3,9.456932445247668,9.402160837615709,0,0,0.053302822773819376,3198.8925,1186.5,0.5263157894736842,0,0,-9,0,1,1.172280719030102,1.3786021255793999,0,1.0,0.0,0,21,3,1,0,0,0,0.0,5.599579733574301,12,0,5,5,8,2,False,True,False
CUST_004770,56,F,QC,50K-75K,17,2,1,1,0,0,0,0,4720.74,57925.85,62646.6,29,13.32,7,21,0,0,0.0,0,0.0,0.0,0,0,0,4,0,1,0,9,1,710.0,0,40,4,1,0,1.4166666666666667,0,0,0,2,0.8275862068965516,0,1,11.045280651529787,8.459932654714867,0,0,0.9246447532667376,31323.3,386.28000000000003,0.3333333333333333,0,0,-14,0,1,0.0,0.0,0,1.0,0.0,0,9,2,0,0,0,1,0.25,3.9260841954589356,4,2,0,-2,8,2,True,False,False
CUST_004771,45,M,QC,50K-75K,5,4,1,0,1,1,0,1,4734.57,0.0,4734.57,19,311.47,6,15,1,2500,0.111,90,203.4,293.4,1,0,0,0,1,1,19,12,1,778.0,0,2,2,0,0,0.4166666666666667,1,0,0,4,2.8235294117647056,1,3,8.462857378522905,8.462857378522905,0,0,0.0,1183.6425,5917.93,0.4,0,0,-9,0,1,0.5280310566746295,6.19697248113345,1,1.0,1.5,0,31,3,1,0,1,0,0.0,3.751357213556872,11,2,4,2,8,2,False,True,False
CUST_004772,30,F,MB,50K-75K,191,4,1,1,1,0,0,1,6414.04,3720.09,10134.12,23,150.97,7,14,1,2500,0.0709,45,59.4,104.4,0,1,1,2,0,1,0,3,1,810.0,0,12,4,0,0,15.916666666666666,0,1,1,4,0.2364532019704434,0,3,9.223761898973875,8.766400512416112,0,0,0.3670856472984334,2533.53,3472.31,0.5,0,0,-7,0,1,0.24669137527481416,1.030183183147624,0,1.0,2.0,0,3,2,0,0,1,0,0.0,6.154628569692162,12,1,3,2,2,2,True,False,False
CUST_004773,54,F,QC,<30K,29,2,1,1,0,0,0,0,1627.51,58.82,1686.33,23,147.1,10,15,1,0,0.0,90,0.0,90.0,0,0,0,2,0,1,0,9,0,634.0,0,71,2,0,0,2.4166666666666665,0,0,0,2,0.5853658536585367,0,1,7.430902676931255,7.395420765317637,0,0,0.034880480095829405,843.165,3383.2999999999997,0.6666666666666666,0,0,-5,0,1,0.0,5.3370336766825,0,1.0,0.0,0,9,1,0,0,0,1,0.0,3.1917708030793763,7,1,1,0,8,0,True,False,False
CUST_004774,45,F,BC,30K-50K,58,4,1,1,1,1,0,0,2092.15,7972.17,10064.32,28,15.11,6,12,0,10000,0.4979,45,0.0,45.0,1,0,0,0,1,1,13,8,1,754.0,0,2,4,0,0,4.833333333333333,0,1,0,4,0.6857142857142857,1,3,9.216851130911763,7.646425387340981,0,0,0.7921220708403549,2516.08,423.08,0.5,0,0,-6,0,0,0.9936091062287368,0.4471240978029316,0,1.0,0.0,0,21,3,1,0,1,0,0.0,4.440055339273529,9,1,4,3,1,1,True,False,False
CUST_004775,18,F,NB,<30K,48,5,1,1,1,1,1,0,24525.28,57319.46,81844.75,27,10.0,9,14,1,2500,0.222,45,360.0,405.0,0,0,0,4,1,1,19,5,1,850.0,0,10,7,0,0,4.0,0,1,0,5,1.0,1,4,11.31259165719949,10.10750047471281,0,0,0.7003437605955177,16368.95,270.0,0.6428571428571429,0,0,-5,0,1,0.030545636708524372,0.49483931467809483,1,1.0,1.5,0,24,3,1,0,1,0,0.0,5.343777497159848,14,1,5,4,3,0,True,False,False
CUST_004776,56,M,QC,75K-100K,14,1,1,0,0,0,0,0,3088.48,0.0,3088.48,28,15.56,5,18,1,0,0.0,0,203.4,203.4,1,0,0,3,0,0,0,0,1,780.0,0,2,2,1,0,1.1666666666666667,0,0,0,1,0.46153846153846145,0,0,8.035758070940673,8.035758070940673,0,0,0.0,3088.48,435.68,0.2777777777777778,0,0,-13,0,1,0.0,6.585763870900896,1,1.0,1.5,0,0,1,0,1,1,0,0.5,2.9857274212822023,5,2,1,-1,8,3,False,True,False
CUST_004777,44,M,AB,50K-75K,66,2,1,0,0,1,0,0,7874.78,0.0,7874.78,24,30.52,8,12,0,0,0.0,45,131.4,176.4,0,0,0,1,0,1,0,12,1,640.0,0,24,5,1,0,5.5,0,1,1,2,0.3076923076923077,1,1,8.97154750640799,8.97154750640799,0,0,0.0,3937.39,732.48,0.6666666666666666,0,0,-4,0,1,0.0,2.240062579526031,0,1.0,0.0,0,12,2,0,0,0,0,0.2,4.0664642519223975,5,1,2,1,0,2,False,True,False
CUST_004778,63,M,BC,50K-75K,2,2,1,1,0,0,0,0,1528.28,5824.53,7352.82,30,303.05,11,10,1,0,0.0,45,131.4,176.4,0,1,1,2,1,1,9,8,1,761.0,0,16,2,0,0,0.16666666666666666,1,0,0,2,1.7142857142857142,0,1,8.902975185086277,7.332552315389793,0,0,0.7921491346177385,3676.41,9091.5,1.1,0,0,1,0,1,0.0,2.399079536830767,0,1.0,2.0,0,17,3,1,0,0,0,0.0,3.295892555525883,7,2,2,0,1,2,False,True,False
CUST_004779,28,M,SK,75K-100K,13,2,1,1,0,0,0,0,12707.1,1662.97,14370.07,19,23.86,6,17,0,0,0.0,45,59.4,104.4,0,0,0,0,0,1,0,9,1,551.0,0,3,6,1,0,1.0833333333333333,0,0,0,2,0.9600000000000002,0,1,9.572972436982988,9.449994864417306,0,0,0.11572455805712846,7185.035,453.34,0.35294117647058826,0,0,-11,0,1,0.0,0.7265100309184298,0,1.0,0.0,0,9,2,0,0,1,0,0.16666666666666666,3.4343917310948964,4,1,0,-1,9,3,False,True,False
CUST_004780,18,F,ON,30K-50K,173,4,1,1,0,0,1,1,3964.7,3178.7,7143.4,29,52.97,8,15,1,0,0.0,45,59.4,104.4,0,2,0,0,0,0,0,0,1,716.0,0,27,5,0,1,14.416666666666666,0,1,1,4,0.2594594594594595,1,3,8.874084112030328,8.285437663253463,0,0,0.4449841812022286,1785.85,1536.1299999999999,0.5333333333333333,0,0,-7,0,1,0.0,1.46148892684156,0,0.0,7.0,2,0,1,0,1,0,0,0.0,5.974725233609099,12,2,4,2,6,1,True,False,False
CUST_004781,49,M,ON,50K-75K,184,3,1,1,1,0,0,0,31205.26,26084.92,57290.18,28,359.71,4,13,0,1000,0.1996,0,203.4,203.4,0,0,0,1,1,1,7,6,1,646.0,0,10,3,0,0,15.333333333333334,0,1,1,3,0.18367346938775508,0,2,10.95590196415333,10.348373994697496,0,0,0.45531223675680543,19096.726666666666,10071.88,0.3076923076923077,0,0,-9,0,1,0.017454998395885647,0.3550346673723141,1,1.0,1.5,0,13,3,1,0,1,0,0.0,6.186770589245999,7,2,3,1,6,2,False,True,False
CUST_004782,49,M,ON,<30K,39,3,1,0,1,0,0,1,550.2,0.0,550.2,26,53.36,10,13,1,10000,0.0992,45,0.0,45.0,0,1,0,3,0,1,0,9,1,659.0,0,12,7,3,0,3.25,0,1,0,3,0.7058823529411765,0,2,6.312097719699449,6.312097719699449,0,1,0.0,183.4,1387.36,0.7692307692307693,0,0,-3,0,1,10.0,8.178844056706652,0,0.0,5.0,1,9,2,0,0,1,0,0.42857142857142855,3.1811293159098346,10,2,3,1,6,0,False,True,False
CUST_004783,19,Other,ON,75K-100K,11,4,1,1,1,0,1,0,56203.83,412421.9,468625.73,27,32.23,4,16,1,15000,0.0614,45,203.4,248.4,1,1,0,1,1,1,9,7,1,738.0,1,5,3,0,0,0.9166666666666666,1,0,0,4,2.0869565217391304,1,3,13.057561845682505,10.936757975249387,1,0,0.8800667005629419,117156.4325,870.2099999999999,0.25,0,0,-12,0,1,0.032008485748317744,0.053006052399214194,1,0.0,6.5,1,16,3,1,0,1,0,0.0,5.204768553704752,13,3,6,3,6,3,False,False,True
CUST_004784,30,M,ON,75K-100K,32,3,1,1,0,1,0,0,5965.02,54748.58,60713.61,25,73.79,8,11,1,0,0.0,45,203.4,248.4,0,0,0,2,1,0,17,0,1,638.0,0,39,3,0,0,2.6666666666666665,0,0,0,3,0.8181818181818182,1,2,11.013939640013447,8.693835317398944,0,0,0.9017513536091826,20237.87,1844.7500000000002,0.7272727272727273,0,0,-3,0,1,0.0,0.40913396518507134,1,1.0,1.5,0,17,2,1,0,0,1,0.0,4.6541818920040345,9,2,4,2,6,3,False,True,False
CUST_004785,85,F,QC,100K-150K,125,4,1,1,0,1,1,0,263.91,13122.01,13385.92,19,144.97,1,20,0,0,0.0,90,0.0,90.0,0,0,0,2,1,1,8,5,1,574.0,0,5,2,0,0,10.416666666666666,0,1,1,4,0.35036496350364965,1,3,9.502033389821227,5.5793901456598824,0,0,0.9802845079008391,3346.48,2754.43,0.05,0,0,-19,0,1,0.0,0.6723482584685999,0,1.0,0.0,0,13,3,1,0,1,0,0.0,5.363110016946369,9,1,4,3,8,4,True,False,False
CUST_004786,40,M,QC,100K-150K,4,2,1,0,1,0,0,0,1518.17,0.0,1518.17,14,14.65,7,12,1,10000,0.0536,0,0.0,0.0,0,0,0,3,0,1,0,5,0,771.0,0,7,5,1,0,0.3333333333333333,1,0,0,2,1.5,0,1,7.32591941206771,7.32591941206771,0,0,0.0,759.085,205.1,0.5833333333333334,0,0,-5,0,1,6.586877622400653,0.0,0,1.0,0.0,0,5,1,0,0,1,0,0.2,2.847775823620313,7,1,1,0,8,4,False,True,False
CUST_004787,55,M,ON,75K-100K,8,2,1,0,0,0,0,1,7216.46,0.0,7216.46,19,37.66,2,20,1,0,0.0,135,0.0,135.0,1,0,0,1,1,0,6,0,1,686.0,0,2,3,0,0,0.6666666666666666,1,0,0,2,1.2000000000000002,0,1,8.884258369436523,8.884258369436523,0,0,0.0,3608.23,715.54,0.1,0,0,-18,0,1,0.0,1.8707233186354528,0,1.0,0.0,0,6,2,1,0,1,0,0.0,3.365277510830957,7,1,2,1,6,3,False,True,False
CUST_004788,35,F,QC,50K-75K,135,2,1,0,1,0,0,0,268.46,0.0,268.46,29,150.92,12,20,0,5000,0.2867,90,0.0,90.0,1,0,0,2,0,1,0,7,1,479.0,0,37,2,0,0,11.25,0,1,1,2,0.16326530612244897,0,1,5.5964199563277015,5.5964199563277015,0,1,0.0,134.23,4376.679999999999,0.6,0,0,-8,0,1,10.0,33.52454741860985,0,1.0,0.0,0,7,2,0,0,0,1,0.0,3.7664259868983105,5,3,1,-2,8,2,True,False,False
CUST_004789,18,F,BC,30K-50K,32,3,1,0,1,0,0,1,7107.31,0.0,7107.31,15,115.82,10,15,0,5000,0.274,90,360.0,450.0,1,0,0,0,0,1,0,10,1,735.0,0,53,4,0,0,2.6666666666666665,0,0,0,3,0.8181818181818182,0,2,8.869019801154144,8.869019801154144,0,0,0.0,2369.1033333333335,1737.3,0.6666666666666666,0,0,-5,0,1,0.7035010432920472,6.331509389628424,1,1.0,1.5,0,10,2,0,0,0,1,0.0,3.660705940346243,6,3,1,-2,1,1,True,False,False
CUST_004790,42,M,BC,30K-50K,5,2,1,1,0,0,0,0,5176.78,608.95,5785.73,27,245.88,7,18,1,0,0.0,45,59.4,104.4,1,0,0,1,1,1,8,4,0,669.0,0,7,5,0,0,0.4166666666666667,1,0,0,2,1.4117647058823528,0,1,8.663322644186799,8.552131671961975,0,0,0.10525033141885295,2892.865,6638.76,0.3888888888888889,0,0,-11,0,1,0.0,1.8044395434975362,0,1.0,0.0,0,12,2,1,0,1,0,0.0,3.2614967932560397,7,1,2,1,1,1,False,True,False
CUST_004791,41,M,ON,>150K,8,3,1,0,1,0,1,0,5416.96,0.0,5416.96,24,20.28,9,13,1,1000,0.1011,0,59.4,59.4,0,1,1,4,1,1,9,10,1,850.0,0,29,2,0,0,0.6666666666666666,1,0,0,3,1.8000000000000003,1,2,8.597474639819707,8.597474639819707,0,0,0.0,1805.6533333333334,486.72,0.6923076923076923,0,0,-4,0,1,0.18460538752362948,1.096556001890359,0,1.0,2.0,0,19,3,0,0,0,0,0.0,3.6292423919459122,9,2,4,2,6,5,False,True,False
CUST_004792,39,M,MB,100K-150K,128,3,1,1,0,0,0,1,5577.92,123104.85,128682.77,21,70.8,11,22,1,0,0.0,135,0.0,135.0,1,0,0,4,1,0,13,0,0,739.0,1,15,5,1,0,10.666666666666666,0,1,1,3,0.2571428571428572,0,2,11.765113278405925,8.626750488255354,1,0,0.9566537151788076,42894.25666666667,1486.8,0.5,0,0,-11,0,1,0.0,0.10490914984189413,0,1.0,0.0,0,13,1,1,0,0,0,0.2,5.929533983521778,12,0,6,6,2,4,False,True,False
CUST_004793,43,M,ON,50K-75K,40,3,1,1,0,1,0,0,161.8,5271.17,5432.97,19,82.11,4,14,1,0,0.0,45,203.4,248.4,0,0,0,1,0,1,0,8,1,709.0,0,31,6,0,0,3.3333333333333335,0,1,0,3,0.6923076923076922,1,2,8.600425269176059,5.09252245356844,0,0,0.9702188673966541,1810.99,1560.09,0.2857142857142857,0,0,-10,0,1,0.0,4.5720848817497615,1,1.0,1.5,0,8,2,0,0,0,0,0.0,4.030127580752818,10,1,4,3,6,2,False,True,False
CUST_004794,48,M,ON,50K-75K,10,1,1,0,0,0,0,0,4174.63,0.0,4174.63,22,842.0,7,19,1,0,0.0,135,0.0,135.0,0,0,0,2,1,1,9,5,0,698.0,0,8,5,0,0,0.8333333333333334,1,0,0,1,0.5454545454545454,0,0,8.33702052410456,8.33702052410456,0,0,0.0,4174.63,18524.0,0.3684210526315789,0,0,-12,0,1,0.0,3.233819524125491,0,1.0,0.0,0,14,2,1,0,1,0,0.0,3.0261061572313683,5,1,2,1,6,2,False,True,False
CUST_004795,42,F,ON,100K-150K,134,4,1,1,1,1,0,0,553.38,43986.32,44539.69,31,25.55,7,16,0,5000,0.3227,90,0.0,90.0,0,0,0,3,1,1,12,5,1,625.0,0,0,6,1,0,11.166666666666666,0,1,1,4,0.32876712328767127,1,3,10.704158432384224,6.317850372188898,0,0,0.9875758003704111,11134.9225,792.0500000000001,0.4375,0,1,-9,0,0,0.11225942524521387,0.20206696544138497,0,1.0,0.0,0,17,3,1,0,1,0,0.16666666666666666,5.836247529715267,9,1,4,3,6,4,True,False,False
CUST_004796,26,M,QC,30K-50K,111,2,1,0,0,1,0,0,2853.49,0.0,2853.49,28,75.54,7,14,1,0,0.0,90,0.0,90.0,0,0,0,1,0,1,0,7,0,718.0,0,14,4,0,0,9.25,0,1,1,2,0.1951219512195122,1,1,7.95664847215768,7.95664847215768,0,0,0.0,1426.745,2115.1200000000003,0.5,0,0,-7,0,1,0.0,3.1540324304623466,0,1.0,0.0,0,7,1,0,0,0,0,0.0,4.524494541647305,8,0,3,3,8,1,False,True,False
CUST_004797,52,M,QC,30K-50K,1,1,1,0,0,0,0,0,728.17,0.0,728.17,24,18.29,5,18,0,0,0.0,90,131.4,221.4,0,0,0,1,0,1,0,8,1,768.0,0,16,5,1,0,0.08333333333333333,1,0,0,1,0.9230769230769231,0,0,6.591906900981782,6.591906900981782,0,1,0.0,728.17,438.96,0.2777777777777778,0,0,-13,0,1,0.0,30.404987846244698,1,1.0,1.5,0,8,2,0,0,0,0,0.2,2.190072070294535,2,4,0,-4,8,1,False,True,False
CUST_004798,18,F,ON,75K-100K,52,2,1,0,0,0,0,1,2452.21,0.0,2452.21,21,108.34,11,14,1,0,0.0,45,360.0,405.0,0,0,0,0,1,1,11,9,0,640.0,0,13,3,0,0,4.333333333333333,0,1,0,2,0.375,0,1,7.805152650052015,7.805152650052015,0,0,0.0,1226.105,2275.14,0.7857142857142857,0,0,-3,0,1,0.0,16.515714396401613,1,1.0,1.5,0,20,2,1,0,0,0,0.0,3.5915457950156044,8,1,3,2,6,3,True,False,False
CUST_004799,18,M,ON,<30K,16,3,1,0,1,1,0,0,4532.56,0.0,4532.56,29,99.22,5,20,0,5000,0.1863,90,131.4,221.4,1,0,0,5,1,1,12,7,1,597.0,0,13,4,0,0,1.3333333333333333,0,0,0,3,1.2857142857142858,1,2,8.419262781806076,8.419262781806076,0,0,0.0,1510.8533333333335,2877.38,0.25,0,0,-15,0,1,1.1031293573609615,4.8846567943943375,1,1.0,1.5,0,19,3,1,0,0,0,0.0,3.475778834541823,6,2,3,1,6,0,False,True,False
CUST_004800,56,M,QC,50K-75K,45,3,1,1,1,0,0,0,384.95,2257.77,2642.72,23,64.86,3,14,1,5000,0.2119,0,131.4,131.4,0,0,0,2,1,1,12,22,0,630.0,0,37,1,0,0,3.75,0,1,0,3,0.631578947368421,0,2,7.879942295212474,5.955707827395863,0,0,0.8543356844463281,880.9066666666666,1491.78,0.21428571428571427,0,0,-11,0,1,1.8919900708361084,4.972149906157293,0,1.0,0.0,0,34,2,0,0,0,1,0.0,3.7264826885637423,10,1,4,3,8,2,False,True,False
CUST_004801,52,Other,QC,100K-150K,19,2,1,0,0,0,0,1,12347.99,0.0,12347.99,18,55.39,8,11,0,0,0.0,90,59.4,149.4,0,1,1,3,1,1,12,6,0,748.0,0,9,9,2,1,1.5833333333333333,0,0,0,2,0.7741935483870969,0,1,9.421329557335326,9.421329557335326,0,0,0.0,6173.995,997.02,0.7272727272727273,0,0,-3,0,1,0.0,1.2099135162888859,0,1.0,2.0,0,18,2,1,0,1,0,0.2222222222222222,3.4638988672005975,4,2,1,-1,8,4,False,False,True
CUST_004802,44,M,ON,30K-50K,22,1,1,0,0,0,0,0,11259.06,0.0,11259.06,25,31.69,8,11,1,0,0.0,45,59.4,104.4,0,0,0,3,1,1,8,5,1,693.0,0,11,5,0,0,1.8333333333333333,0,0,0,1,0.35294117647058826,0,0,9.329017230276287,9.329017230276287,0,0,0.0,11259.06,792.25,0.7272727272727273,0,0,-3,0,1,0.0,0.9272532520476844,0,1.0,0.0,0,13,3,1,0,1,0,0.0,3.473705169082886,5,0,2,2,6,1,False,True,False
CUST_004803,24,F,QC,>150K,55,2,1,1,0,0,0,0,1490.0,4005.39,5495.39,20,39.17,9,13,1,0,0.0,180,0.0,180.0,0,0,0,3,1,1,13,8,1,817.0,0,1,4,0,0,4.583333333333333,0,1,0,2,0.35820895522388063,0,1,8.611846792083284,7.307202314764738,0,0,0.7288636475300205,2747.695,783.4000000000001,0.6923076923076923,0,0,-4,0,1,0.0,3.275472714402435,0,1.0,0.0,0,21,3,1,0,1,0,0.0,3.8710540376249853,8,0,3,3,8,5,True,False,False
CUST_004804,34,M,NB,>150K,46,3,1,1,1,0,0,0,2151.07,38.59,2189.66,27,58.23,10,22,1,10000,0.5114,45,0.0,45.0,0,1,1,6,0,1,0,10,0,682.0,0,1,5,1,0,3.8333333333333335,0,1,0,3,0.6206896551724137,0,2,7.6919581472707845,7.674185448633696,0,0,0.017623740672067813,729.8866666666667,1572.2099999999998,0.45454545454545453,0,0,-12,0,0,4.566919065060329,2.055113579277148,0,1.0,2.0,0,10,1,0,0,1,0,0.2,3.6825874441812356,10,1,3,2,3,5,False,True,False
CUST_004805,41,M,ON,100K-150K,30,4,1,1,1,0,1,0,15627.65,9905.41,25533.06,27,39.78,6,14,1,15000,0.4742,90,59.4,149.4,1,0,0,0,1,1,14,6,0,671.0,0,9,4,0,0,2.5,0,0,0,4,1.1428571428571428,1,3,10.147768526185635,9.656861047324371,0,0,0.38794449235618444,6383.265,1074.06,0.42857142857142855,0,0,-8,0,0,0.5874736518067164,0.5851237571994896,0,1.0,0.0,0,20,2,1,0,1,0,0.0,4.569330557855691,11,0,4,4,6,4,False,True,False
CUST_004806,21,M,AB,>150K,6,3,1,1,0,0,0,1,3616.46,13329.74,16946.2,20,119.26,6,15,0,0,0.0,90,131.4,221.4,0,0,0,1,1,1,14,6,0,613.0,0,12,4,0,0,0.5,1,0,0,3,2.0,0,2,9.737857907422525,8.19352740108445,0,0,0.7865916842714,5648.733333333334,2385.2000000000003,0.4,0,0,-9,0,1,0.0,1.306487590138202,1,1.0,1.5,0,20,2,1,0,1,0,0.0,3.5963573722267577,6,3,2,-1,0,5,False,True,False
CUST_004807,33,M,ON,50K-75K,209,3,1,0,1,0,0,1,240.26,0.0,240.26,17,221.94,8,12,0,10000,0.3847,0,131.4,131.4,0,0,0,1,1,1,13,9,0,552.0,0,1,6,0,0,17.416666666666668,0,1,1,3,0.16289592760180993,0,2,5.485875190137238,5.485875190137238,0,1,0.0,80.08666666666666,3772.98,0.6666666666666666,0,0,-4,0,0,10.0,54.69075168567385,0,1.0,0.0,0,22,2,1,0,1,0,0.0,4.858262557041172,7,2,3,1,6,2,False,True,False
CUST_004808,54,M,QC,50K-75K,11,3,1,1,1,0,0,0,4580.97,24643.22,29224.2,26,135.94,6,15,1,10000,0.2806,135,360.0,495.0,0,0,0,4,1,1,9,9,1,765.0,0,10,2,0,0,0.9166666666666666,1,0,0,3,1.565217391304348,0,2,10.282786629772797,8.429884315632775,0,0,0.8432470349915481,9741.4,3534.44,0.4,0,0,-9,0,1,0.3421821640968786,1.6938017122795492,1,1.0,1.5,0,18,3,0,0,1,0,0.0,4.0223359889318395,9,2,3,1,8,2,False,True,False
CUST_004809,66,M,BC,100K-150K,60,4,1,1,1,1,0,0,9924.84,29040.34,38965.17,25,42.97,2,10,1,1000,0.7975,0,131.4,131.4,0,1,0,3,0,1,0,7,1,776.0,0,14,5,1,0,5.0,0,1,0,4,0.6666666666666666,1,3,10.570449112774122,9.202896736734777,0,0,0.7452897035993941,9741.2925,1074.25,0.2,0,0,-8,1,0,0.02566394551852334,0.3372242441133967,0,0.0,5.0,1,7,2,0,0,0,0,0.2,5.0711347338322375,12,1,4,3,1,4,False,True,False
CUST_004810,38,F,ON,50K-75K,5,3,1,1,1,0,0,0,52403.72,31185.4,83589.11,26,89.18,7,6,1,5000,0.2486,90,59.4,149.4,0,0,0,2,0,0,0,0,1,714.0,0,33,7,0,0,0.4166666666666667,1,0,0,3,2.1176470588235294,0,2,11.33368049063922,10.866751942588381,0,0,0.3730796990182094,27863.036666666667,2318.6800000000003,1.1666666666666667,0,0,1,0,1,0.05981640431391123,0.17873141608996673,0,1.0,0.0,0,0,1,0,1,0,0,0.0,4.262604147191766,9,2,2,0,6,2,True,False,False
CUST_004811,56,F,QC,50K-75K,69,1,1,0,0,0,0,0,452.52,0.0,452.52,21,10.0,9,17,0,0,0.0,90,203.4,293.4,1,1,0,3,0,0,0,0,0,655.0,0,0,4,0,0,5.75,0,1,1,1,0.14814814814814814,0,0,6.117039370016048,6.117039370016048,0,1,0.0,452.52,210.0,0.5294117647058824,0,0,-8,0,1,0.0,64.83691328560064,1,0.0,6.5,1,0,0,0,1,1,0,0.0,2.8976118110048144,3,5,1,-4,8,2,True,False,False
CUST_004812,18,M,QC,75K-100K,5,4,1,1,1,1,0,0,2099.73,9411.5,11511.23,25,43.28,12,15,0,15000,0.1773,90,0.0,90.0,0,0,0,3,1,1,13,9,0,744.0,0,19,1,0,1,0.4166666666666667,1,0,0,4,2.8235294117647056,1,3,9.351165227519813,7.650040182353631,0,0,0.8175929071002839,2877.8075,1082.0,0.8,0,0,-3,0,1,1.3030753446851466,0.7818452068110879,0,1.0,0.0,0,22,2,1,0,0,0,0.0,3.817849568255944,8,2,3,1,8,3,False,True,False
CUST_004813,54,F,ON,75K-100K,15,2,1,0,1,0,0,0,1084.69,0.0,1084.69,24,55.39,6,17,1,10000,0.5548,45,0.0,45.0,0,0,0,1,0,0,0,0,0,703.0,0,3,6,0,0,1.25,0,0,0,2,0.8888888888888888,0,1,6.9899710085478794,6.9899710085478794,0,0,0.0,542.345,1329.3600000000001,0.35294117647058826,0,0,-11,0,0,9.219223925729931,4.148650766578469,0,1.0,0.0,0,0,0,0,1,1,0,0.0,2.884491302564364,7,1,1,0,6,3,True,False,False
CUST_004814,32,F,ON,75K-100K,62,2,1,0,0,1,0,0,8827.95,0.0,8827.95,34,30.98,7,17,1,0,0.0,45,203.4,248.4,0,0,0,2,0,0,0,0,1,577.0,0,2,4,0,0,5.166666666666667,0,1,1,2,0.3243243243243243,1,1,9.085791373730036,9.085791373730036,0,0,0.0,4413.975,1053.32,0.4117647058823529,0,1,-10,0,1,0.0,2.8137902910641768,1,1.0,1.5,0,0,1,0,1,1,0,0.0,4.250737412119011,8,2,3,1,6,3,True,False,False
CUST_004815,49,F,ON,75K-100K,19,3,1,0,1,0,1,0,42608.93,0.0,42608.93,30,69.78,8,18,1,2500,0.5365,135,59.4,194.4,0,0,0,3,1,1,9,13,1,693.0,0,67,4,0,0,1.5833333333333333,0,0,0,3,1.1612903225806452,1,2,10.659842603685755,10.659842603685755,0,0,0.0,14202.976666666667,2093.4,0.4444444444444444,0,0,-10,0,0,0.05867314668544833,0.4562423886260462,0,1.0,0.0,0,22,3,0,0,0,1,0.0,4.385452781105727,9,1,4,3,6,3,True,False,False
