customer_id,age,gender,province,estimated_income,tenure_months,num_products,has_checking,has_savings,has_credit_card,has_mortgage,has_personal_loan,has_investment,checking_balance,savings_balance,total_balance,transactions_per_month,avg_transaction_amount,num_deposits_3m,num_withdrawals_3m,has_direct_deposit,credit_limit,credit_utilization,overdraft_fees_12m,monthly_fees_12m,total_fees_12m,fee_waiver,complaints_12m,complaints_resolved,support_calls_12m,uses_mobile_app,uses_online_banking,mobile_logins_month,online_logins_month,paperless,credit_score,has_relationship_manager,months_since_last_product,campaigns_received_12m,campaigns_responded,churned
CUST_004733,29,F,SK,30K-50K,47,3,1,0,0,1,0,1,9595.73,0.0,9595.73,28,61.84,7,17,1,0,0.0,0,0.0,0.0,0,0,0,4,1,0,16,0,1,739.0,0,98,5,1,0
CUST_004734,52,F,AB,<30K,154,2,1,0,0,0,0,1,88.0,0.0,88.0,30,37.2,8,13,1,0,0.0,90,131.4,221.4,0,0,0,1,0,0,0,0,0,641.0,0,2,5,1,0
CUST_004735,49,M,AB,30K-50K,101,3,1,0,1,0,0,1,8909.53,0.0,8909.53,28,148.18,8,17,0,10000,0.4637,0,360.0,360.0,0,0,0,0,1,1,5,9,1,529.0,0,7,5,0,0
CUST_004736,59,F,ON,75K-100K,12,3,1,1,0,0,0,1,176.16,47535.56,47711.71,34,36.09,10,19,0,0,0.0,180,203.4,383.4,0,0,0,1,1,1,11,8,1,779.0,0,34,1,0,1
CUST_004737,33,F,BC,<30K,8,4,1,1,1,1,0,0,5940.87,39482.79,45423.66,26,51.28,4,12,1,1000,0.5357,90,59.4,149.4,0,2,2,2,0,1,0,12,1,745.0,0,1,3,0,0
CUST_004738,45,F,SK,50K-75K,118,3,1,1,0,0,0,1,1339.67,1335.48,2675.15,28,39.59,10,19,1,0,0.0,135,59.4,194.4,0,1,1,3,0,1,0,4,1,751.0,0,32,3,0,0
CUST_004739,24,M,AB,>150K,46,2,1,0,1,0,0,0,449.66,0.0,449.66,32,72.12,4,15,1,10000,0.3065,135,203.4,338.4,0,0,0,1,0,1,0,5,1,626.0,0,49,4,0,0
CUST_004740,55,F,ON,75K-100K,1,4,1,1,1,1,0,0,1218.31,619.73,1838.04,16,35.12,13,17,1,10000,0.2468,45,131.4,176.4,0,0,0,1,1,1,14,9,0,841.0,0,66,2,0,0
CUST_004741,52,M,ON,30K-50K,163,1,1,0,0,0,0,0,128520.96,0.0,128520.96,25,110.1,6,14,1,0,0.0,45,59.4,104.4,0,0,0,2,1,0,12,0,1,764.0,1,28,3,1,0
CUST_004742,52,M,ON,<30K,38,3,1,1,1,0,0,0,2462.23,111587.94,114050.17,21,214.65,10,13,1,2500,0.3552,135,360.0,495.0,1,0,0,1,1,1,17,11,0,788.0,1,3,3,0,0
CUST_004743,45,M,AB,50K-75K,21,4,1,1,1,1,0,0,967.65,25105.11,26072.76,21,164.27,9,18,0,10000,0.2333,45,131.4,176.4,0,0,0,3,1,1,8,10,1,756.0,0,15,2,0,0
CUST_004744,51,M,ON,50K-75K,43,2,1,1,0,0,0,0,3024.19,352.14,3376.32,30,37.41,7,19,1,0,0.0,90,59.4,149.4,0,2,1,2,0,0,0,0,1,735.0,0,11,3,1,0
CUST_004745,69,M,AB,>150K,103,2,1,0,0,0,0,1,568.68,0.0,568.68,20,189.55,10,12,1,0,0.0,90,0.0,90.0,0,3,2,3,1,1,8,9,0,724.0,0,5,5,1,1
CUST_004746,40,M,AB,>150K,7,2,1,1,0,0,0,0,1133.67,25651.74,26785.41,27,16.31,9,15,0,0,0.0,135,59.4,194.4,0,0,0,1,1,1,18,7,0,746.0,0,63,6,0,0
CUST_004747,47,M,QC,50K-75K,26,3,1,0,1,0,0,1,6789.81,0.0,6789.81,21,28.59,19,13,0,5000,0.3586,0,59.4,59.4,0,1,0,1,1,1,12,6,1,790.0,0,23,2,0,0
CUST_004748,28,F,ON,<30K,23,3,1,1,1,0,0,0,4124.18,2490.4,6614.58,31,109.42,5,15,0,15000,0.1864,45,203.4,248.4,0,0,0,2,1,1,14,5,1,633.0,0,13,4,0,0
CUST_004749,31,F,QC,100K-150K,109,3,1,0,1,0,0,1,6519.88,0.0,6519.88,19,36.75,12,10,1,1000,0.5035,90,203.4,293.4,0,0,0,3,1,1,5,5,1,820.0,0,3,5,0,0
CUST_004750,46,M,AB,75K-100K,90,3,1,1,1,0,0,0,10401.98,160919.57,171321.55,31,30.67,5,11,0,25000,0.1409,0,0.0,0.0,0,0,0,1,1,0,14,0,0,617.0,1,20,7,0,0
CUST_004751,61,F,ON,50K-75K,30,4,1,1,1,0,0,1,882.55,463.81,1346.36,25,35.91,10,16,0,5000,0.2222,135,131.4,266.4,0,0,0,3,1,0,8,0,0,850.0,0,10,1,0,0
CUST_004752,41,F,NB,50K-75K,65,5,1,1,1,1,1,0,542.46,5068.35,5610.8,33,52.71,8,15,0,5000,0.2203,45,59.4,104.4,0,0,0,1,0,0,0,0,0,815.0,0,2,6,1,0
CUST_004753,41,F,ON,50K-75K,30,2,1,0,1,0,0,0,7950.49,0.0,7950.49,21,23.99,12,14,0,15000,0.0939,0,0.0,0.0,0,0,0,1,1,1,10,12,1,700.0,0,24,8,1,0
CUST_004754,38,M,AB,100K-150K,50,4,1,1,1,1,0,0,1034.78,537.25,1572.03,30,44.77,5,14,1,10000,0.1142,135,59.4,194.4,0,0,0,3,0,1,0,5,0,711.0,0,1,2,1,0
CUST_004755,36,M,ON,30K-50K,284,2,1,0,0,0,1,0,10440.73,0.0,10440.73,17,143.24,8,16,1,0,0.0,90,59.4,149.4,1,0,0,1,0,1,0,12,1,633.0,0,9,4,0,0
CUST_004756,49,F,AB,100K-150K,46,1,1,0,0,0,0,0,8490.18,0.0,8490.18,27,37.52,13,16,1,0,0.0,0,360.0,360.0,1,0,0,0,0,1,0,6,1,809.0,0,2,7,1,0
CUST_004757,22,M,AB,<30K,268,5,1,1,1,1,1,0,1297.06,33824.96,35122.02,38,375.43,9,17,1,5000,0.0147,90,0.0,90.0,0,1,0,3,1,1,15,4,1,716.0,0,12,5,1,0
CUST_004758,64,M,ON,>150K,82,3,1,0,1,0,1,0,2970.2,0.0,2970.2,17,21.98,7,17,1,50000,0.1279,45,59.4,104.4,1,0,0,4,1,1,18,10,1,810.0,0,16,4,0,0
CUST_004759,35,M,QC,50K-75K,7,3,1,0,1,0,1,0,2142.28,0.0,2142.28,18,20.52,11,18,0,2500,0.0995,180,59.4,239.4,1,0,0,1,1,1,10,5,1,705.0,0,29,0,0,0
CUST_004760,55,M,AB,30K-50K,95,3,1,1,1,0,0,0,612.84,828128.81,828741.66,27,62.39,11,23,0,5000,0.0522,45,131.4,176.4,1,0,0,1,0,1,0,10,0,567.0,1,29,3,0,0
CUST_004761,25,Other,QC,<30K,10,2,1,0,0,0,0,1,9782.46,0.0,9782.46,24,66.36,7,17,1,0,0.0,45,0.0,45.0,0,1,0,1,1,1,10,7,0,823.0,0,9,6,0,0
CUST_004762,55,M,ON,50K-75K,45,4,1,1,1,0,0,1,6633.76,2846.41,9480.17,25,104.61,6,20,1,10000,0.2559,45,0.0,45.0,0,2,1,0,1,1,11,4,1,646.0,0,30,2,1,0
CUST_004763,55,F,ON,30K-50K,56,1,1,0,0,0,0,0,8031.67,0.0,8031.67,24,10.0,11,14,1,0,0.0,90,59.4,149.4,0,0,0,2,1,1,9,8,0,692.0,0,10,3,0,0
CUST_004764,50,Other,QC,75K-100K,133,3,1,1,1,0,0,0,13080.5,9913.49,22993.99,22,124.64,6,8,1,2500,0.2968,45,59.4,104.4,0,1,1,3,1,1,13,11,1,776.0,0,12,3,1,0
CUST_004765,30,F,ON,30K-50K,14,3,1,0,1,0,1,0,4442.38,0.0,4442.38,27,20.98,5,17,1,15000,0.0481,90,131.4,221.4,1,0,0,1,1,1,11,11,1,683.0,0,74,2,0,0
CUST_004766,48,M,QC,<30K,125,3,1,1,0,0,1,0,19293.19,251029.34,270322.53,16,25.52,6,11,1,0,0.0,0,203.4,203.4,1,0,0,2,0,1,0,9,0,572.0,1,120,1,0,0
CUST_004767,27,M,ON,50K-75K,163,4,1,1,1,0,0,1,3009.48,38789.31,41798.79,14,47.6,9,11,1,15000,0.1786,135,59.4,194.4,0,0,0,3,1,1,12,8,1,686.0,0,39,2,0,0
CUST_004768,41,F,ON,50K-75K,5,3,1,1,1,0,0,0,16173.36,359.53,16532.88,26,113.25,8,14,1,5000,0.2276,45,203.4,248.4,0,0,0,1,0,0,0,0,1,727.0,0,8,6,0,0
CUST_004769,60,M,QC,50K-75K,129,4,1,1,1,1,0,0,12113.53,682.04,12795.57,30,39.55,10,19,1,15000,0.1807,45,131.4,176.4,0,0,0,2,1,1,16,5,1,744.0,0,35,4,0,0
CUST_004770,56,F,QC,50K-75K,17,2,1,1,0,0,0,0,4720.74,57925.85,62646.6,29,13.32,7,21,0,0,0.0,0,0.0,0.0,0,0,0,4,0,1,0,9,1,710.0,0,40,4,1,0
CUST_004771,45,M,QC,50K-75K,5,4,1,0,1,1,0,1,4734.57,0.0,4734.57,19,311.47,6,15,1,2500,0.111,90,203.4,293.4,1,0,0,0,1,1,19,12,1,778.0,0,2,2,0,0
CUST_004772,30,F,MB,50K-75K,191,4,1,1,1,0,0,1,6414.04,3720.09,10134.12,23,150.97,7,14,1,2500,0.0709,45,59.4,104.4,0,1,1,2,0,1,0,3,1,810.0,0,12,4,0,0
CUST_004773,54,F,QC,<30K,29,2,1,1,0,0,0,0,1627.51,58.82,1686.33,23,147.1,10,15,1,0,0.0,90,0.0,90.0,0,0,0,2,0,1,0,9,0,634.0,0,71,2,0,0
CUST_004774,45,F,BC,30K-50K,58,4,1,1,1,1,0,0,2092.15,7972.17,10064.32,28,15.11,6,12,0,10000,0.4979,45,0.0,45.0,1,0,0,0,1,1,13,8,1,754.0,0,2,4,0,0
CUST_004775,18,F,NB,<30K,48,5,1,1,1,1,1,0,24525.28,57319.46,81844.75,27,10.0,9,14,1,2500,0.222,45,360.0,405.0,0,0,0,4,1,1,19,5,1,850.0,0,10,7,0,0
CUST_004776,56,M,QC,75K-100K,14,1,1,0,0,0,0,0,3088.48,0.0,3088.48,28,15.56,5,18,1,0,0.0,0,203.4,203.4,1,0,0,3,0,0,0,0,1,780.0,0,2,2,1,0
CUST_004777,44,M,AB,50K-75K,66,2,1,0,0,1,0,0,7874.78,0.0,7874.78,24,30.52,8,12,0,0,0.0,45,131.4,176.4,0,0,0,1,0,1,0,12,1,640.0,0,24,5,1,0
CUST_004778,63,M,BC,50K-75K,2,2,1,1,0,0,0,0,1528.28,5824.53,7352.82,30,303.05,11,10,1,0,0.0,45,131.4,176.4,0,1,1,2,1,1,9,8,1,761.0,0,16,2,0,0
CUST_004779,28,M,SK,75K-100K,13,2,1,1,0,0,0,0,12707.1,1662.97,14370.07,19,23.86,6,17,0,0,0.0,45,59.4,104.4,0,0,0,0,0,1,0,9,1,551.0,0,3,6,1,0
CUST_004780,18,F,ON,30K-50K,173,4,1,1,0,0,1,1,3964.7,3178.7,7143.4,29,52.97,8,15,1,0,0.0,45,59.4,104.4,0,2,0,0,0,0,0,0,1,716.0,0,27,5,0,1
CUST_004781,49,M,ON,50K-75K,184,3,1,1,1,0,0,0,31205.26,26084.92,57290.18,28,359.71,4,13,0,1000,0.1996,0,203.4,203.4,0,0,0,1,1,1,7,6,1,646.0,0,10,3,0,0
CUST_004782,49,M,ON,<30K,39,3,1,0,1,0,0,1,550.2,0.0,550.2,26,53.36,10,13,1,10000,0.0992,45,0.0,45.0,0,1,0,3,0,1,0,9,1,659.0,0,12,7,3,0
CUST_004783,19,Other,ON,75K-100K,11,4,1,1,1,0,1,0,56203.83,412421.9,468625.73,27,32.23,4,16,1,15000,0.0614,45,203.4,248.4,1,1,0,1,1,1,9,7,1,738.0,1,5,3,0,0
CUST_004784,30,M,ON,75K-100K,32,3,1,1,0,1,0,0,5965.02,54748.58,60713.61,25,73.79,8,11,1,0,0.0,45,203.4,248.4,0,0,0,2,1,0,17,0,1,638.0,0,39,3,0,0
CUST_004785,85,F,QC,100K-150K,125,4,1,1,0,1,1,0,263.91,13122.01,13385.92,19,144.97,1,20,0,0,0.0,90,0.0,90.0,0,0,0,2,1,1,8,5,1,574.0,0,5,2,0,0
CUST_004786,40,M,QC,100K-150K,4,2,1,0,1,0,0,0,1518.17,0.0,1518.17,14,14.65,7,12,1,10000,0.0536,0,0.0,0.0,0,0,0,3,0,1,0,5,0,771.0,0,7,5,1,0
CUST_004787,55,M,ON,75K-100K,8,2,1,0,0,0,0,1,7216.46,0.0,7216.46,19,37.66,2,20,1,0,0.0,135,0.0,135.0,1,0,0,1,1,0,6,0,1,686.0,0,2,3,0,0
CUST_004788,35,F,QC,,135,2,1,0,1,0,0,0,268.46,0.0,268.46,29,150.92,12,20,0,5000,0.2867,90,0.0,90.0,1,0,0,2,0,1,0,7,1,479.0,0,37,2,0,0
CUST_004789,18,F,BC,30K-50K,32,3,1,0,1,0,0,1,7107.31,0.0,7107.31,15,115.82,10,15,0,5000,0.274,90,360.0,450.0,1,0,0,0,0,1,0,10,1,735.0,0,53,4,0,0
CUST_004790,42,M,BC,30K-50K,5,2,1,1,0,0,0,0,5176.78,608.95,5785.73,27,245.88,7,18,1,0,0.0,45,59.4,104.4,1,0,0,1,1,1,8,4,0,669.0,0,7,5,0,0
CUST_004791,41,M,ON,>150K,8,3,1,0,1,0,1,0,5416.96,0.0,5416.96,24,20.28,9,13,1,1000,0.1011,0,59.4,59.4,0,1,1,4,1,1,9,10,1,850.0,0,29,2,0,0
CUST_004792,39,M,MB,100K-150K,128,3,1,1,0,0,0,1,5577.92,123104.85,128682.77,21,70.8,11,22,1,0,0.0,135,0.0,135.0,1,0,0,4,1,0,13,0,0,739.0,1,15,5,1,0
CUST_004793,43,M,ON,50K-75K,40,3,1,1,0,1,0,0,161.8,5271.17,5432.97,19,82.11,4,14,1,0,0.0,45,203.4,248.4,0,0,0,1,0,1,0,8,1,709.0,0,31,6,0,0
CUST_004794,48,M,ON,50K-75K,10,1,1,0,0,0,0,0,4174.63,0.0,4174.63,22,842.0,7,19,1,0,0.0,135,0.0,135.0,0,0,0,2,1,1,9,5,0,,0,8,5,0,0
CUST_004795,42,F,ON,100K-150K,134,4,1,1,1,1,0,0,553.38,43986.32,44539.69,31,25.55,7,16,0,5000,0.3227,90,0.0,90.0,0,0,0,3,1,1,12,5,1,625.0,0,0,6,1,0
CUST_004796,26,M,QC,30K-50K,111,2,1,0,0,1,0,0,2853.49,0.0,2853.49,28,75.54,7,14,1,0,0.0,90,0.0,90.0,0,0,0,1,0,1,0,7,0,718.0,0,14,4,0,0
CUST_004797,52,M,QC,30K-50K,1,1,1,0,0,0,0,0,728.17,0.0,728.17,24,18.29,5,18,0,0,0.0,90,131.4,221.4,0,0,0,1,0,1,0,8,1,768.0,0,16,5,1,0
CUST_004798,18,F,ON,75K-100K,52,2,1,0,0,0,0,1,2452.21,0.0,2452.21,21,108.34,11,14,1,0,0.0,45,360.0,405.0,0,0,0,0,1,1,11,9,0,640.0,0,13,3,0,0
CUST_004799,18,M,ON,<30K,16,3,1,0,1,1,0,0,4532.56,0.0,4532.56,29,99.22,5,20,0,5000,0.1863,90,131.4,221.4,1,0,0,5,1,1,12,7,1,597.0,0,13,4,0,0
CUST_004800,56,M,QC,50K-75K,45,3,1,1,1,0,0,0,384.95,2257.77,2642.72,23,64.86,3,14,1,5000,0.2119,0,131.4,131.4,0,0,0,2,1,1,12,22,0,630.0,0,37,1,0,0
CUST_004801,52,Other,QC,100K-150K,19,2,1,0,0,0,0,1,12347.99,0.0,12347.99,18,,8,11,0,0,0.0,90,59.4,149.4,0,1,1,3,1,1,12,6,0,748.0,0,9,9,2,1
CUST_004802,44,M,ON,30K-50K,22,1,1,0,0,0,0,0,11259.06,0.0,11259.06,25,31.69,8,11,1,0,0.0,45,59.4,104.4,0,0,0,3,1,1,8,5,1,693.0,0,11,5,0,0
CUST_004803,24,F,QC,>150K,55,2,1,1,0,0,0,0,1490.0,4005.39,5495.39,20,39.17,9,13,1,0,0.0,180,0.0,180.0,0,0,0,3,1,1,13,8,1,817.0,0,1,4,0,0
CUST_004804,34,M,NB,>150K,46,3,1,1,1,0,0,0,2151.07,38.59,2189.66,27,58.23,10,22,1,10000,0.5114,45,0.0,45.0,0,1,1,6,0,1,0,10,0,682.0,0,1,5,1,0
CUST_004805,41,M,ON,100K-150K,30,4,1,1,1,0,1,0,15627.65,9905.41,25533.06,27,39.78,6,14,1,15000,0.4742,90,59.4,149.4,1,0,0,0,1,1,14,6,0,671.0,0,9,4,0,0
CUST_004806,21,M,AB,>150K,6,3,1,1,0,0,0,1,3616.46,13329.74,16946.2,20,119.26,6,15,0,0,0.0,90,131.4,221.4,0,0,0,1,1,1,14,6,0,613.0,0,12,4,0,0
CUST_004807,33,M,ON,50K-75K,209,3,1,0,1,0,0,1,240.26,0.0,240.26,17,221.94,8,12,0,10000,0.3847,0,131.4,131.4,0,0,0,1,1,1,13,9,0,552.0,0,1,6,0,0
CUST_004808,54,M,QC,50K-75K,11,3,1,1,1,0,0,0,4580.97,24643.22,29224.2,26,135.94,6,15,1,10000,0.2806,135,360.0,495.0,0,0,0,4,1,1,9,9,1,765.0,0,10,2,0,0
CUST_004809,66,M,BC,100K-150K,60,4,1,1,1,1,0,0,9924.84,29040.34,38965.17,25,42.97,2,10,1,1000,0.7975,0,131.4,131.4,0,1,0,3,0,1,0,7,1,776.0,0,14,5,1,0
CUST_004810,38,F,ON,50K-75K,5,3,1,1,1,0,0,0,52403.72,31185.4,83589.11,26,89.18,7,6,1,5000,0.2486,90,59.4,149.4,0,0,0,2,0,0,0,0,1,714.0,0,33,7,0,0
CUST_004811,56,F,QC,50K-75K,69,1,1,0,0,0,0,0,452.52,0.0,452.52,21,10.0,9,17,0,0,0.0,90,203.4,293.4,1,1,0,3,0,0,0,0,0,655.0,0,0,4,0,0
CUST_004812,18,M,QC,75K-100K,5,4,1,1,1,1,0,0,2099.73,9411.5,11511.23,25,43.28,12,15,0,15000,0.1773,90,0.0,90.0,0,0,0,3,1,1,13,9,0,744.0,0,19,1,0,1
CUST_004813,54,F,ON,75K-100K,15,2,1,0,1,0,0,0,1084.69,0.0,1084.69,24,,6,17,1,10000,0.5548,45,0.0,45.0,0,0,0,1,0,0,0,0,0,703.0,0,3,6,0,0
CUST_004814,32,F,ON,75K-100K,62,2,1,0,0,1,0,0,8827.95,0.0,8827.95,34,30.98,7,17,1,0,0.0,45,203.4,248.4,0,0,0,2,0,0,0,0,1,577.0,0,2,4,0,0
CUST_004815,49,F,ON,75K-100K,19,3,1,0,1,0,1,0,42608.93,0.0,42608.93,30,69.78,8,18,1,2500,0.5365,135,59.4,194.4,0,0,0,3,1,1,9,13,1,693.0,0,67,4,0,0
CUST_004816,41,M,AB,75K-100K,45,3,1,1,0,0,0,1,11093.08,11125.62,22218.7,27,53.43,8,15,1,0,0.0,0,59.4,59.4,0,0,0,1,1,1,13,5,1,761.0,0,7,2,0,0
CUST_004817,64,F,QC,75K-100K,7,1,1,0,0,0,0,0,1655.12,0.0,1655.12,23,27.47,11,10,0,0,0.0,45,59.4,104.4,0,0,0,4,1,1,15,4,1,730.0,0,11,8,0,0
CUST_004818,31,M,AB,50K-75K,13,4,1,1,1,1,0,0,6013.36,26219.98,32233.34,25,10.0,4,16,1,2500,0.3871,45,0.0,45.0,1,0,0,1,0,1,0,5,1,765.0,0,48,2,0,0
CUST_004819,54,M,AB,<30K,79,2,1,0,0,0,0,1,3170.57,0.0,3170.57,28,30.56,10,14,1,0,0.0,90,203.4,293.4,1,1,1,3,1,1,13,7,0,770.0,0,38,3,0,0
CUST_004820,40,F,QC,,2,4,1,1,1,0,1,0,19847.89,4918.87,24766.76,27,261.82,11,15,0,10000,0.097,90,131.4,221.4,0,0,0,5,1,1,11,5,0,650.0,0,10,6,0,0
CUST_004821,42,F,AB,<30K,7,3,1,1,1,0,0,0,8931.63,10540.15,19471.79,21,65.24,10,16,1,1000,0.3781,90,131.4,221.4,1,0,0,0,1,0,13,0,0,499.0,0,30,5,1,0
CUST_004822,42,F,AB,>150K,14,2,1,0,1,0,0,0,3223.32,0.0,3223.32,34,48.62,6,10,0,10000,0.3078,180,59.4,239.4,1,0,0,5,0,0,0,0,1,764.0,0,39,4,0,1
CUST_004823,32,F,BC,100K-150K,1,4,1,1,0,1,0,1,1800.06,26222.47,28022.52,18,36.12,4,9,1,0,0.0,45,59.4,104.4,0,0,0,2,1,1,9,11,1,728.0,0,26,2,0,0
CUST_004824,44,M,MB,75K-100K,6,3,1,1,0,0,0,1,2623.75,9321.1,11944.85,29,95.86,8,13,0,0,0.0,135,59.4,194.4,0,0,0,5,1,1,10,11,1,850.0,0,9,2,1,0
CUST_004825,44,F,ON,>150K,19,5,1,1,0,1,1,1,11123.01,6009.62,17132.63,28,95.9,8,12,1,0,0.0,45,59.4,104.4,1,0,0,2,1,0,12,0,1,751.0,0,0,0,0,0
CUST_004826,48,M,ON,75K-100K,5,3,1,1,1,0,0,0,936.07,28367.72,29303.79,25,62.75,6,17,1,2500,0.327,45,59.4,104.4,0,2,1,1,1,1,18,8,1,786.0,0,7,6,1,0
CUST_004827,46,M,ON,<30K,120,3,1,0,1,1,0,0,3029.44,0.0,3029.44,29,40.73,6,19,1,5000,0.4373,90,59.4,149.4,0,0,0,3,1,1,10,11,0,671.0,0,59,6,1,0
CUST_004828,56,F,QC,50K-75K,4,2,1,0,1,0,0,0,17881.36,0.0,17881.36,24,40.14,4,12,1,1000,0.1719,90,203.4,293.4,0,0,0,0,1,0,17,0,0,688.0,0,0,6,0,0
CUST_004829,58,M,BC,30K-50K,118,4,1,0,1,0,1,1,120.1,0.0,120.1,34,36.69,8,13,1,10000,0.4626,90,131.4,221.4,1,0,0,4,0,1,0,11,0,644.0,0,16,2,1,0
CUST_004830,29,F,ON,50K-75K,103,1,1,0,0,0,0,0,1447.69,0.0,1447.69,32,29.53,7,12,1,0,0.0,135,131.4,266.4,0,0,0,2,1,1,9,10,0,785.0,0,16,5,0,0
CUST_004831,58,M,NL,50K-75K,6,3,1,0,1,1,0,0,1874.43,0.0,1874.43,25,75.42,4,9,1,1000,0.1732,90,131.4,221.4,0,2,1,1,1,1,13,4,0,636.0,0,29,3,0,0
CUST_004832,27,F,SK,75K-100K,1,3,1,0,1,0,1,0,18177.52,0.0,18177.52,20,134.82,6,18,0,15000,0.4991,135,203.4,338.4,0,1,1,6,1,1,10,7,1,669.0,0,79,3,0,1
CUST_004833,53,M,NB,50K-75K,3,4,1,1,1,0,0,1,10382.9,2834.78,13217.68,24,154.35,7,18,1,5000,0.3281,45,59.4,104.4,0,0,0,2,1,0,11,0,1,735.0,0,2,5,0,0
CUST_004834,54,M,ON,50K-75K,53,4,1,1,1,0,0,1,731.99,15927.25,16659.24,16,128.47,6,14,1,2500,0.3184,45,360.0,405.0,0,0,0,4,0,0,0,0,1,590.0,0,58,5,1,0
CUST_004835,18,F,MB,30K-50K,66,3,1,0,1,1,0,0,865.54,0.0,865.54,19,65.32,9,18,0,25000,0.4019,90,131.4,221.4,0,1,0,3,1,1,13,7,0,619.0,0,14,4,0,0
CUST_004836,46,M,ON,50K-75K,58,2,1,0,1,0,0,0,3136.26,0.0,3136.26,21,210.67,7,16,1,5000,0.0413,0,131.4,131.4,0,0,0,1,1,1,11,6,0,799.0,0,105,4,1,0
CUST_004837,37,F,ON,30K-50K,46,3,1,0,1,0,1,0,833.05,0.0,833.05,25,24.4,5,11,1,5000,0.5271,90,59.4,149.4,0,0,0,1,0,0,0,0,1,695.0,0,8,8,2,0
CUST_004838,33,F,BC,30K-50K,11,2,1,1,0,0,0,0,39009.4,290688.42,329697.82,18,217.99,4,19,1,0,0.0,90,59.4,149.4,0,1,1,3,1,1,10,3,0,616.0,1,13,1,1,0
CUST_004839,65,F,BC,75K-100K,110,2,1,0,1,0,0,0,1714.89,0.0,1714.89,25,58.75,4,17,0,50000,0.1883,0,131.4,131.4,0,1,0,2,0,1,0,7,0,594.0,0,7,3,0,0
CUST_004840,35,F,ON,30K-50K,23,2,1,1,0,0,0,0,12903.66,1488.91,14392.57,23,23.95,5,10,0,0,0.0,45,203.4,248.4,1,0,0,2,1,1,9,5,0,587.0,0,4,5,1,0
CUST_004841,32,M,AB,<30K,256,3,1,1,1,0,0,0,900.96,93.07,994.03,20,45.52,10,19,0,10000,0.1613,45,0.0,45.0,0,0,0,4,1,1,10,7,0,784.0,0,21,3,0,0
CUST_004842,46,F,QC,30K-50K,29,4,1,1,1,0,0,1,1122.92,3717.88,4840.81,23,,5,8,0,25000,0.2116,90,203.4,293.4,1,0,0,2,1,1,18,8,1,730.0,0,11,6,0,0
CUST_004843,55,M,ON,75K-100K,18,5,1,1,1,0,1,1,9583.69,1261.57,10845.26,26,69.9,9,13,1,5000,0.4419,0,131.4,131.4,0,1,1,4,0,1,0,4,0,693.0,0,72,4,0,0
CUST_004844,42,M,ON,100K-150K,134,3,1,1,1,0,0,0,21722.81,1261.56,22984.37,22,36.72,9,20,0,10000,0.193,135,0.0,135.0,0,1,1,3,1,1,4,10,0,737.0,0,3,4,0,0
CUST_004845,62,M,ON,>150K,50,3,1,1,1,0,0,0,193.85,5302.21,5496.06,22,28.05,3,13,1,5000,0.0248,45,203.4,248.4,0,0,0,4,1,1,16,12,1,621.0,0,27,4,0,0
CUST_004846,52,F,SK,75K-100K,76,2,1,0,1,0,0,0,32117.39,0.0,32117.39,26,284.75,7,16,1,10000,0.5327,90,131.4,221.4,0,0,0,4,1,0,21,0,0,850.0,0,2,4,1,0
CUST_004847,18,F,ON,50K-75K,31,3,1,0,1,0,0,1,1424.67,0.0,1424.67,25,86.46,5,7,1,25000,0.4547,45,131.4,176.4,1,0,0,1,0,1,0,8,0,850.0,0,14,1,0,0
CUST_004848,37,F,BC,30K-50K,130,3,1,1,1,0,0,0,24718.7,984063.6,1008782.31,20,54.83,5,17,0,5000,0.4483,135,59.4,194.4,1,0,0,3,1,0,13,0,0,728.0,1,52,5,1,0
CUST_004849,36,F,ON,<30K,149,2,1,1,0,0,0,0,155.58,3481.36,3636.94,20,36.95,11,25,0,0,0.0,0,203.4,203.4,1,0,0,2,1,1,12,6,1,702.0,0,6,6,0,0
CUST_004850,52,F,MB,,34,3,1,1,0,0,0,1,1176.87,706257.11,707433.98,22,18.11,6,16,1,0,0.0,90,59.4,149.4,0,0,0,1,0,1,0,6,1,850.0,1,11,4,0,0
CUST_004851,18,F,ON,50K-75K,16,3,1,1,1,0,0,0,613.95,63326.87,63940.82,18,10.71,9,12,0,15000,0.1373,0,59.4,59.4,0,0,0,1,0,1,0,4,1,566.0,0,9,5,0,0
CUST_004852,83,M,BC,75K-100K,62,3,1,0,0,1,0,1,2615.57,0.0,2615.57,32,20.68,11,12,1,0,0.0,0,0.0,0.0,0,0,0,3,1,1,18,4,1,766.0,0,4,2,0,0
CUST_004853,52,F,BC,30K-50K,185,3,1,1,1,0,0,0,3803.3,9570.23,13373.52,24,39.75,7,14,1,1000,0.41,180,203.4,383.4,1,0,0,0,0,1,0,11,0,747.0,0,0,6,1,0
CUST_004854,47,F,MB,30K-50K,58,3,1,0,1,1,0,0,4469.64,0.0,4469.64,24,34.32,3,6,0,25000,0.1655,90,0.0,90.0,1,1,1,3,1,1,10,12,1,701.0,0,33,4,0,0
CUST_004855,62,M,ON,30K-50K,185,3,1,1,0,0,0,1,14999.4,1284.67,16284.06,31,111.42,14,15,1,0,0.0,90,59.4,149.4,0,0,0,0,1,1,13,10,1,630.0,0,7,4,0,0
